Id,Date,Time,TotalIntensity,AverageIntensity
4388161847,5/10/2016,4:00 AM,0,0.00
4388161847,5/10/2016,5:00 AM,70,1.17
4388161847,5/10/2016,6:00 AM,45,0.75
4388161847,5/10/2016,7:00 AM,13,0.22
4388161847,5/10/2016,8:00 AM,20,0.33
4388161847,5/10/2016,9:00 AM,4,0.07
4388161847,5/10/2016,10:00 AM,14,0.23
4388161847,5/10/2016,11:00 AM,12,0.20
4388161847,5/10/2016,12:00 PM,11,0.18
4388161847,5/10/2016,1:00 PM,12,0.20
4388161847,5/10/2016,2:00 PM,4,0.07
4388161847,5/10/2016,3:00 PM,10,0.17
4388161847,5/10/2016,4:00 PM,7,0.12
4388161847,5/10/2016,5:00 PM,31,0.52
4388161847,5/10/2016,6:00 PM,30,0.50
4388161847,5/10/2016,7:00 PM,35,0.58
4388161847,5/10/2016,8:00 PM,13,0.22
4388161847,5/10/2016,9:00 PM,0,0.00
4388161847,5/10/2016,10:00 PM,0,0.00
4388161847,5/10/2016,11:00 PM,0,0.00
4388161847,5/11/2016,12:00 AM,0,0.00
4388161847,5/11/2016,1:00 AM,0,0.00
4388161847,5/11/2016,2:00 AM,0,0.00
4388161847,5/11/2016,3:00 AM,0,0.00
4388161847,5/11/2016,4:00 AM,1,0.02
4388161847,5/11/2016,5:00 AM,30,0.50
4388161847,5/11/2016,6:00 AM,65,1.08
4388161847,5/11/2016,7:00 AM,13,0.22
4388161847,5/11/2016,8:00 AM,13,0.22
4388161847,5/11/2016,9:00 AM,6,0.10
4388161847,5/11/2016,10:00 AM,19,0.32
4388161847,5/11/2016,11:00 AM,5,0.08
4388161847,5/11/2016,12:00 PM,14,0.23
4388161847,5/11/2016,1:00 PM,13,0.22
4388161847,5/11/2016,2:00 PM,7,0.12
4388161847,5/11/2016,3:00 PM,15,0.25
4388161847,5/11/2016,4:00 PM,22,0.37
4388161847,5/11/2016,5:00 PM,41,0.68
4388161847,5/11/2016,6:00 PM,14,0.23
4388161847,5/11/2016,7:00 PM,23,0.38
4388161847,5/11/2016,8:00 PM,15,0.25
4388161847,5/11/2016,9:00 PM,0,0.00
4388161847,5/11/2016,10:00 PM,0,0.00
4388161847,5/11/2016,11:00 PM,0,0.00
4388161847,5/12/2016,12:00 AM,0,0.00
4388161847,5/12/2016,1:00 AM,0,0.00
4388161847,5/12/2016,2:00 AM,0,0.00
4388161847,5/12/2016,3:00 AM,0,0.00
4388161847,5/12/2016,4:00 AM,0,0.00
4388161847,5/12/2016,5:00 AM,0,0.00
4388161847,5/12/2016,6:00 AM,6,0.10
4388161847,5/12/2016,7:00 AM,17,0.28
4388161847,5/12/2016,8:00 AM,7,0.12
4388161847,5/12/2016,9:00 AM,11,0.18
4388161847,5/12/2016,10:00 AM,7,0.12
4388161847,5/12/2016,11:00 AM,9,0.15
4388161847,5/12/2016,12:00 PM,22,0.37
4388161847,5/12/2016,1:00 PM,10,0.17
4388161847,5/12/2016,2:00 PM,12,0.20
4445114986,4/12/2016,12:00 AM,0,0.00
4445114986,4/12/2016,1:00 AM,7,0.12
4445114986,4/12/2016,2:00 AM,0,0.00
4445114986,4/12/2016,3:00 AM,1,0.02
4445114986,4/12/2016,4:00 AM,2,0.03
4445114986,4/12/2016,5:00 AM,0,0.00
4445114986,4/12/2016,6:00 AM,0,0.00
4445114986,4/12/2016,7:00 AM,5,0.08
4445114986,4/12/2016,8:00 AM,5,0.08
4445114986,4/12/2016,9:00 AM,0,0.00
4445114986,4/12/2016,10:00 AM,1,0.02
4445114986,4/12/2016,11:00 AM,13,0.22
4445114986,4/12/2016,12:00 PM,11,0.18
4445114986,4/12/2016,1:00 PM,28,0.47
4445114986,4/12/2016,2:00 PM,5,0.08
4445114986,4/12/2016,3:00 PM,21,0.35
4445114986,4/12/2016,4:00 PM,13,0.22
4445114986,4/12/2016,5:00 PM,25,0.42
4445114986,4/12/2016,6:00 PM,8,0.13
4445114986,4/12/2016,7:00 PM,20,0.33
4445114986,4/12/2016,8:00 PM,23,0.38
4445114986,4/12/2016,9:00 PM,6,0.10
4445114986,4/12/2016,10:00 PM,0,0.00
4445114986,4/12/2016,11:00 PM,2,0.03
4445114986,4/13/2016,12:00 AM,0,0.00
4445114986,4/13/2016,1:00 AM,0,0.00
4445114986,4/13/2016,2:00 AM,0,0.00
4445114986,4/13/2016,3:00 AM,0,0.00
4445114986,4/13/2016,4:00 AM,3,0.05
4445114986,4/13/2016,5:00 AM,0,0.00
4445114986,4/13/2016,6:00 AM,0,0.00
4445114986,4/13/2016,7:00 AM,2,0.03
4445114986,4/13/2016,8:00 AM,0,0.00
4445114986,4/13/2016,9:00 AM,1,0.02
4445114986,4/13/2016,10:00 AM,0,0.00
4445114986,4/13/2016,11:00 AM,12,0.20
4445114986,4/13/2016,12:00 PM,14,0.23
4445114986,4/13/2016,1:00 PM,5,0.08
4445114986,4/13/2016,2:00 PM,12,0.20
4445114986,4/13/2016,3:00 PM,13,0.22
4445114986,4/13/2016,4:00 PM,18,0.30
4445114986,4/13/2016,5:00 PM,28,0.47
4445114986,4/13/2016,6:00 PM,21,0.35
4445114986,4/13/2016,7:00 PM,8,0.13
4445114986,4/13/2016,8:00 PM,15,0.25
4445114986,4/13/2016,9:00 PM,3,0.05
4445114986,4/13/2016,10:00 PM,14,0.23
4445114986,4/13/2016,11:00 PM,25,0.42
4445114986,4/14/2016,12:00 AM,11,0.18
4445114986,4/14/2016,1:00 AM,4,0.07
4445114986,4/14/2016,2:00 AM,7,0.12
4445114986,4/14/2016,3:00 AM,0,0.00
4445114986,4/14/2016,4:00 AM,0,0.00
4445114986,4/14/2016,5:00 AM,1,0.02
4445114986,4/14/2016,6:00 AM,0,0.00
4445114986,4/14/2016,7:00 AM,0,0.00
4445114986,4/14/2016,8:00 AM,0,0.00
4445114986,4/14/2016,9:00 AM,2,0.03
4445114986,4/14/2016,10:00 AM,0,0.00
4445114986,4/14/2016,11:00 AM,4,0.07
4445114986,4/14/2016,12:00 PM,12,0.20
4445114986,4/14/2016,1:00 PM,13,0.22
4445114986,4/14/2016,2:00 PM,10,0.17
4445114986,4/14/2016,3:00 PM,26,0.43
4445114986,4/14/2016,4:00 PM,14,0.23
4445114986,4/14/2016,5:00 PM,27,0.45
4445114986,4/14/2016,6:00 PM,13,0.22
4445114986,4/14/2016,7:00 PM,18,0.30
4445114986,4/14/2016,8:00 PM,18,0.30
4445114986,4/14/2016,9:00 PM,15,0.25
4445114986,4/14/2016,10:00 PM,23,0.38
4445114986,4/14/2016,11:00 PM,13,0.22
4445114986,4/15/2016,12:00 AM,17,0.28
4445114986,4/15/2016,1:00 AM,2,0.03
4445114986,4/15/2016,2:00 AM,1,0.02
4445114986,4/15/2016,3:00 AM,1,0.02
4445114986,4/15/2016,4:00 AM,0,0.00
4445114986,4/15/2016,5:00 AM,0,0.00
4445114986,4/15/2016,6:00 AM,0,0.00
4445114986,4/15/2016,7:00 AM,3,0.05
4445114986,4/15/2016,8:00 AM,20,0.33
4445114986,4/15/2016,9:00 AM,4,0.07
4445114986,4/15/2016,10:00 AM,19,0.32
4445114986,4/15/2016,11:00 AM,16,0.27
4445114986,4/15/2016,12:00 PM,20,0.33
4445114986,4/15/2016,1:00 PM,19,0.32
4445114986,4/15/2016,2:00 PM,25,0.42
4445114986,4/15/2016,3:00 PM,29,0.48
4445114986,4/15/2016,4:00 PM,38,0.63
4445114986,4/15/2016,5:00 PM,24,0.40
4445114986,4/15/2016,6:00 PM,15,0.25
4445114986,4/15/2016,7:00 PM,12,0.20
4445114986,4/15/2016,8:00 PM,23,0.38
4445114986,4/15/2016,9:00 PM,31,0.52
4445114986,4/15/2016,10:00 PM,11,0.18
4445114986,4/15/2016,11:00 PM,20,0.33
4445114986,4/16/2016,12:00 AM,0,0.00
4445114986,4/16/2016,1:00 AM,0,0.00
4445114986,4/16/2016,2:00 AM,1,0.02
4445114986,4/16/2016,3:00 AM,1,0.02
4445114986,4/16/2016,4:00 AM,0,0.00
4445114986,4/16/2016,5:00 AM,0,0.00
4445114986,4/16/2016,6:00 AM,0,0.00
4445114986,4/16/2016,7:00 AM,0,0.00
4445114986,4/16/2016,8:00 AM,0,0.00
4445114986,4/16/2016,9:00 AM,0,0.00
4445114986,4/16/2016,10:00 AM,11,0.18
4445114986,4/16/2016,11:00 AM,31,0.52
4445114986,4/16/2016,12:00 PM,11,0.18
4445114986,4/16/2016,1:00 PM,7,0.12
4445114986,4/16/2016,2:00 PM,9,0.15
4445114986,4/16/2016,3:00 PM,0,0.00
4445114986,4/16/2016,4:00 PM,10,0.17
4445114986,4/16/2016,5:00 PM,15,0.25
4445114986,4/16/2016,6:00 PM,37,0.62
4445114986,4/16/2016,7:00 PM,17,0.28
4445114986,4/16/2016,8:00 PM,8,0.13
4445114986,4/16/2016,9:00 PM,22,0.37
4445114986,4/16/2016,10:00 PM,36,0.60
4445114986,4/16/2016,11:00 PM,9,0.15
4445114986,4/17/2016,12:00 AM,3,0.05
4445114986,4/17/2016,1:00 AM,0,0.00
4445114986,4/17/2016,2:00 AM,6,0.10
4445114986,4/17/2016,3:00 AM,0,0.00
4445114986,4/17/2016,4:00 AM,0,0.00
4445114986,4/17/2016,5:00 AM,0,0.00
4445114986,4/17/2016,6:00 AM,0,0.00
4445114986,4/17/2016,7:00 AM,0,0.00
4445114986,4/17/2016,8:00 AM,0,0.00
4445114986,4/17/2016,9:00 AM,0,0.00
4445114986,4/17/2016,10:00 AM,0,0.00
4445114986,4/17/2016,11:00 AM,0,0.00
4445114986,4/17/2016,12:00 PM,0,0.00
4445114986,4/17/2016,1:00 PM,0,0.00
4445114986,4/17/2016,2:00 PM,0,0.00
4445114986,4/17/2016,3:00 PM,12,0.20
4445114986,4/17/2016,4:00 PM,10,0.17
4445114986,4/17/2016,5:00 PM,13,0.22
4445114986,4/17/2016,6:00 PM,13,0.22
4445114986,4/17/2016,7:00 PM,9,0.15
4445114986,4/17/2016,8:00 PM,6,0.10
4445114986,4/17/2016,9:00 PM,31,0.52
4445114986,4/17/2016,10:00 PM,11,0.18
4445114986,4/17/2016,11:00 PM,0,0.00
4445114986,4/18/2016,12:00 AM,0,0.00
4445114986,4/18/2016,1:00 AM,0,0.00
4445114986,4/18/2016,2:00 AM,0,0.00
4445114986,4/18/2016,3:00 AM,0,0.00
4445114986,4/18/2016,4:00 AM,0,0.00
4445114986,4/18/2016,5:00 AM,0,0.00
4445114986,4/18/2016,6:00 AM,0,0.00
4445114986,4/18/2016,7:00 AM,0,0.00
4445114986,4/18/2016,8:00 AM,0,0.00
4445114986,4/18/2016,9:00 AM,0,0.00
4445114986,4/18/2016,10:00 AM,0,0.00
4445114986,4/18/2016,11:00 AM,0,0.00
4445114986,4/18/2016,12:00 PM,18,0.30
4445114986,4/18/2016,1:00 PM,14,0.23
4445114986,4/18/2016,2:00 PM,4,0.07
4445114986,4/18/2016,3:00 PM,16,0.27
4445114986,4/18/2016,4:00 PM,14,0.23
4445114986,4/18/2016,5:00 PM,19,0.32
4445114986,4/18/2016,6:00 PM,93,1.55
4445114986,4/18/2016,7:00 PM,10,0.17
4445114986,4/18/2016,8:00 PM,10,0.17
4445114986,4/18/2016,9:00 PM,20,0.33
4445114986,4/18/2016,10:00 PM,23,0.38
4445114986,4/18/2016,11:00 PM,8,0.13
4445114986,4/19/2016,12:00 AM,6,0.10
4445114986,4/19/2016,1:00 AM,7,0.12
4445114986,4/19/2016,2:00 AM,1,0.02
4445114986,4/19/2016,3:00 AM,1,0.02
4445114986,4/19/2016,4:00 AM,0,0.00
4445114986,4/19/2016,5:00 AM,0,0.00
4445114986,4/19/2016,6:00 AM,1,0.02
4445114986,4/19/2016,7:00 AM,0,0.00
4445114986,4/19/2016,8:00 AM,2,0.03
4445114986,4/19/2016,9:00 AM,1,0.02
4445114986,4/19/2016,10:00 AM,0,0.00
4445114986,4/19/2016,11:00 AM,11,0.18
4445114986,4/19/2016,12:00 PM,14,0.23
4445114986,4/19/2016,1:00 PM,17,0.28
4445114986,4/19/2016,2:00 PM,5,0.08
4445114986,4/19/2016,3:00 PM,8,0.13
4445114986,4/19/2016,4:00 PM,6,0.10
4445114986,4/19/2016,5:00 PM,2,0.03
4445114986,4/19/2016,6:00 PM,5,0.08
4445114986,4/19/2016,7:00 PM,3,0.05
4445114986,4/19/2016,8:00 PM,15,0.25
4445114986,4/19/2016,9:00 PM,11,0.18
4445114986,4/19/2016,10:00 PM,5,0.08
4445114986,4/19/2016,11:00 PM,0,0.00
4445114986,4/20/2016,12:00 AM,0,0.00
4445114986,4/20/2016,1:00 AM,0,0.00
4445114986,4/20/2016,2:00 AM,5,0.08
4445114986,4/20/2016,3:00 AM,0,0.00
4445114986,4/20/2016,4:00 AM,0,0.00
4445114986,4/20/2016,5:00 AM,0,0.00
4445114986,4/20/2016,6:00 AM,0,0.00
4445114986,4/20/2016,7:00 AM,0,0.00
4445114986,4/20/2016,8:00 AM,1,0.02
4445114986,4/20/2016,9:00 AM,0,0.00
4445114986,4/20/2016,10:00 AM,0,0.00
4445114986,4/20/2016,11:00 AM,9,0.15
4445114986,4/20/2016,12:00 PM,7,0.12
4445114986,4/20/2016,1:00 PM,14,0.23
4445114986,4/20/2016,2:00 PM,19,0.32
4445114986,4/20/2016,3:00 PM,5,0.08
4445114986,4/20/2016,4:00 PM,34,0.57
4445114986,4/20/2016,5:00 PM,7,0.12
4445114986,4/20/2016,6:00 PM,6,0.10
4445114986,4/20/2016,7:00 PM,4,0.07
4445114986,4/20/2016,8:00 PM,4,0.07
4445114986,4/20/2016,9:00 PM,8,0.13
4445114986,4/20/2016,10:00 PM,14,0.23
4445114986,4/20/2016,11:00 PM,0,0.00
4445114986,4/21/2016,12:00 AM,0,0.00
4445114986,4/21/2016,1:00 AM,0,0.00
4445114986,4/21/2016,2:00 AM,3,0.05
4445114986,4/21/2016,3:00 AM,0,0.00
4445114986,4/21/2016,4:00 AM,0,0.00
4445114986,4/21/2016,5:00 AM,0,0.00
4445114986,4/21/2016,6:00 AM,4,0.07
4445114986,4/21/2016,7:00 AM,1,0.02
4445114986,4/21/2016,8:00 AM,2,0.03
4445114986,4/21/2016,9:00 AM,1,0.02
4445114986,4/21/2016,10:00 AM,1,0.02
4445114986,4/21/2016,11:00 AM,0,0.00
4445114986,4/21/2016,12:00 PM,14,0.23
4445114986,4/21/2016,1:00 PM,34,0.57
4445114986,4/21/2016,2:00 PM,26,0.43
4445114986,4/21/2016,3:00 PM,32,0.53
4445114986,4/21/2016,4:00 PM,13,0.22
4445114986,4/21/2016,5:00 PM,12,0.20
4445114986,4/21/2016,6:00 PM,25,0.42
4445114986,4/21/2016,7:00 PM,7,0.12
4445114986,4/21/2016,8:00 PM,12,0.20
4445114986,4/21/2016,9:00 PM,8,0.13
4445114986,4/21/2016,10:00 PM,11,0.18
4445114986,4/21/2016,11:00 PM,9,0.15
4445114986,4/22/2016,12:00 AM,8,0.13
4445114986,4/22/2016,1:00 AM,10,0.17
4445114986,4/22/2016,2:00 AM,3,0.05
4445114986,4/22/2016,3:00 AM,1,0.02
4445114986,4/22/2016,4:00 AM,0,0.00
4445114986,4/22/2016,5:00 AM,0,0.00
4445114986,4/22/2016,6:00 AM,7,0.12
4445114986,4/22/2016,7:00 AM,0,0.00
4445114986,4/22/2016,8:00 AM,0,0.00
4445114986,4/22/2016,9:00 AM,1,0.02
4445114986,4/22/2016,10:00 AM,3,0.05
4445114986,4/22/2016,11:00 AM,19,0.32
4445114986,4/22/2016,12:00 PM,37,0.62
4445114986,4/22/2016,1:00 PM,22,0.37
4445114986,4/22/2016,2:00 PM,11,0.18
4445114986,4/22/2016,3:00 PM,17,0.28
4445114986,4/22/2016,4:00 PM,11,0.18
4445114986,4/22/2016,5:00 PM,20,0.33
4445114986,4/22/2016,6:00 PM,29,0.48
4445114986,4/22/2016,7:00 PM,39,0.65
4445114986,4/22/2016,8:00 PM,24,0.40
4445114986,4/22/2016,9:00 PM,20,0.33
4445114986,4/22/2016,10:00 PM,16,0.27
4445114986,4/22/2016,11:00 PM,19,0.32
4445114986,4/23/2016,12:00 AM,0,0.00
4445114986,4/23/2016,1:00 AM,0,0.00
4445114986,4/23/2016,2:00 AM,0,0.00
4445114986,4/23/2016,3:00 AM,0,0.00
4445114986,4/23/2016,4:00 AM,0,0.00
4445114986,4/23/2016,5:00 AM,0,0.00
4445114986,4/23/2016,6:00 AM,0,0.00
4445114986,4/23/2016,7:00 AM,0,0.00
4445114986,4/23/2016,8:00 AM,0,0.00
4445114986,4/23/2016,9:00 AM,0,0.00
4445114986,4/23/2016,10:00 AM,0,0.00
4445114986,4/23/2016,11:00 AM,0,0.00
4445114986,4/23/2016,12:00 PM,9,0.15
4445114986,4/23/2016,1:00 PM,41,0.68
4445114986,4/23/2016,2:00 PM,14,0.23
4445114986,4/23/2016,3:00 PM,4,0.07
4445114986,4/23/2016,4:00 PM,7,0.12
4445114986,4/23/2016,5:00 PM,6,0.10
4445114986,4/23/2016,6:00 PM,20,0.33
4445114986,4/23/2016,7:00 PM,24,0.40
4445114986,4/23/2016,8:00 PM,16,0.27
4445114986,4/23/2016,9:00 PM,21,0.35
4445114986,4/23/2016,10:00 PM,25,0.42
4445114986,4/23/2016,11:00 PM,14,0.23
4445114986,4/24/2016,12:00 AM,12,0.20
4445114986,4/24/2016,1:00 AM,14,0.23
4445114986,4/24/2016,2:00 AM,6,0.10
4445114986,4/24/2016,3:00 AM,0,0.00
4445114986,4/24/2016,4:00 AM,0,0.00
4445114986,4/24/2016,5:00 AM,0,0.00
4445114986,4/24/2016,6:00 AM,0,0.00
4445114986,4/24/2016,7:00 AM,0,0.00
4445114986,4/24/2016,8:00 AM,0,0.00
4445114986,4/24/2016,9:00 AM,29,0.48
4445114986,4/24/2016,10:00 AM,15,0.25
4445114986,4/24/2016,11:00 AM,22,0.37
4445114986,4/24/2016,12:00 PM,14,0.23
4445114986,4/24/2016,1:00 PM,7,0.12
4445114986,4/24/2016,2:00 PM,8,0.13
4445114986,4/24/2016,3:00 PM,14,0.23
4445114986,4/24/2016,4:00 PM,18,0.30
4445114986,4/24/2016,5:00 PM,20,0.33
4445114986,4/24/2016,6:00 PM,17,0.28
4445114986,4/24/2016,7:00 PM,20,0.33
4445114986,4/24/2016,8:00 PM,17,0.28
4445114986,4/24/2016,9:00 PM,7,0.12
4445114986,4/24/2016,10:00 PM,0,0.00
4445114986,4/24/2016,11:00 PM,4,0.07
4445114986,4/25/2016,12:00 AM,8,0.13
4445114986,4/25/2016,1:00 AM,5,0.08
4445114986,4/25/2016,2:00 AM,0,0.00
4445114986,4/25/2016,3:00 AM,0,0.00
4445114986,4/25/2016,4:00 AM,1,0.02
4445114986,4/25/2016,5:00 AM,6,0.10
4445114986,4/25/2016,6:00 AM,0,0.00
4445114986,4/25/2016,7:00 AM,3,0.05
4445114986,4/25/2016,8:00 AM,1,0.02
4445114986,4/25/2016,9:00 AM,0,0.00
4445114986,4/25/2016,10:00 AM,0,0.00
4445114986,4/25/2016,11:00 AM,0,0.00
4445114986,4/25/2016,12:00 PM,0,0.00
4445114986,4/25/2016,1:00 PM,0,0.00
4445114986,4/25/2016,2:00 PM,17,0.28
4445114986,4/25/2016,3:00 PM,17,0.28
4445114986,4/25/2016,4:00 PM,17,0.28
4445114986,4/25/2016,5:00 PM,30,0.50
4445114986,4/25/2016,6:00 PM,6,0.10
4445114986,4/25/2016,7:00 PM,15,0.25
4445114986,4/25/2016,8:00 PM,10,0.17
4445114986,4/25/2016,9:00 PM,10,0.17
4445114986,4/25/2016,10:00 PM,18,0.30
4445114986,4/25/2016,11:00 PM,15,0.25
4445114986,4/26/2016,12:00 AM,0,0.00
4445114986,4/26/2016,1:00 AM,15,0.25
4445114986,4/26/2016,2:00 AM,0,0.00
4445114986,4/26/2016,3:00 AM,0,0.00
4445114986,4/26/2016,4:00 AM,1,0.02
4445114986,4/26/2016,5:00 AM,1,0.02
4445114986,4/26/2016,6:00 AM,0,0.00
4445114986,4/26/2016,7:00 AM,2,0.03
4445114986,4/26/2016,8:00 AM,0,0.00
4445114986,4/26/2016,9:00 AM,0,0.00
4445114986,4/26/2016,10:00 AM,8,0.13
4445114986,4/26/2016,11:00 AM,24,0.40
4445114986,4/26/2016,12:00 PM,19,0.32
4445114986,4/26/2016,1:00 PM,15,0.25
4445114986,4/26/2016,2:00 PM,8,0.13
4445114986,4/26/2016,3:00 PM,10,0.17
4445114986,4/26/2016,4:00 PM,1,0.02
4445114986,4/26/2016,5:00 PM,12,0.20
4445114986,4/26/2016,6:00 PM,20,0.33
4445114986,4/26/2016,7:00 PM,98,1.63
4445114986,4/26/2016,8:00 PM,8,0.13
4445114986,4/26/2016,9:00 PM,1,0.02
4445114986,4/26/2016,10:00 PM,6,0.10
4445114986,4/26/2016,11:00 PM,20,0.33
4445114986,4/27/2016,12:00 AM,1,0.02
4445114986,4/27/2016,1:00 AM,4,0.07
4445114986,4/27/2016,2:00 AM,10,0.17
4445114986,4/27/2016,3:00 AM,2,0.03
4445114986,4/27/2016,4:00 AM,0,0.00
4445114986,4/27/2016,5:00 AM,1,0.02
4445114986,4/27/2016,6:00 AM,1,0.02
4445114986,4/27/2016,7:00 AM,0,0.00
4445114986,4/27/2016,8:00 AM,0,0.00
4445114986,4/27/2016,9:00 AM,0,0.00
4445114986,4/27/2016,10:00 AM,1,0.02
4445114986,4/27/2016,11:00 AM,6,0.10
4445114986,4/27/2016,12:00 PM,15,0.25
4445114986,4/27/2016,1:00 PM,11,0.18
4445114986,4/27/2016,2:00 PM,10,0.17
4445114986,4/27/2016,3:00 PM,8,0.13
4445114986,4/27/2016,4:00 PM,15,0.25
4445114986,4/27/2016,5:00 PM,17,0.28
4445114986,4/27/2016,6:00 PM,108,1.80
4445114986,4/27/2016,7:00 PM,17,0.28
4445114986,4/27/2016,8:00 PM,15,0.25
4445114986,4/27/2016,9:00 PM,17,0.28
4445114986,4/27/2016,10:00 PM,6,0.10
4445114986,4/27/2016,11:00 PM,27,0.45
4445114986,4/28/2016,12:00 AM,0,0.00
4445114986,4/28/2016,1:00 AM,13,0.22
4445114986,4/28/2016,2:00 AM,2,0.03
4445114986,4/28/2016,3:00 AM,2,0.03
4445114986,4/28/2016,4:00 AM,2,0.03
4445114986,4/28/2016,5:00 AM,0,0.00
4445114986,4/28/2016,6:00 AM,0,0.00
4445114986,4/28/2016,7:00 AM,1,0.02
4445114986,4/28/2016,8:00 AM,1,0.02
4445114986,4/28/2016,9:00 AM,0,0.00
4445114986,4/28/2016,10:00 AM,1,0.02
4445114986,4/28/2016,11:00 AM,11,0.18
4445114986,4/28/2016,12:00 PM,21,0.35
4445114986,4/28/2016,1:00 PM,7,0.12
4445114986,4/28/2016,2:00 PM,21,0.35
4445114986,4/28/2016,3:00 PM,16,0.27
4445114986,4/28/2016,4:00 PM,29,0.48
4445114986,4/28/2016,5:00 PM,2,0.03
4445114986,4/28/2016,6:00 PM,23,0.38
4445114986,4/28/2016,7:00 PM,23,0.38
4445114986,4/28/2016,8:00 PM,15,0.25
4445114986,4/28/2016,9:00 PM,8,0.13
4445114986,4/28/2016,10:00 PM,16,0.27
4445114986,4/28/2016,11:00 PM,22,0.37
4445114986,4/29/2016,12:00 AM,0,0.00
4445114986,4/29/2016,1:00 AM,7,0.12
4445114986,4/29/2016,2:00 AM,0,0.00
4445114986,4/29/2016,3:00 AM,0,0.00
4445114986,4/29/2016,4:00 AM,3,0.05
4445114986,4/29/2016,5:00 AM,0,0.00
4445114986,4/29/2016,6:00 AM,0,0.00
4445114986,4/29/2016,7:00 AM,2,0.03
4445114986,4/29/2016,8:00 AM,2,0.03
4445114986,4/29/2016,9:00 AM,0,0.00
4445114986,4/29/2016,10:00 AM,0,0.00
4445114986,4/29/2016,11:00 AM,0,0.00
4445114986,4/29/2016,12:00 PM,0,0.00
4445114986,4/29/2016,1:00 PM,13,0.22
4445114986,4/29/2016,2:00 PM,12,0.20
4445114986,4/29/2016,3:00 PM,9,0.15
4445114986,4/29/2016,4:00 PM,19,0.32
4445114986,4/29/2016,5:00 PM,34,0.57
4445114986,4/29/2016,6:00 PM,30,0.50
4445114986,4/29/2016,7:00 PM,12,0.20
4445114986,4/29/2016,8:00 PM,22,0.37
4445114986,4/29/2016,9:00 PM,15,0.25
4445114986,4/29/2016,10:00 PM,28,0.47
4445114986,4/29/2016,11:00 PM,18,0.30
4445114986,4/30/2016,12:00 AM,6,0.10
4445114986,4/30/2016,1:00 AM,4,0.07
4445114986,4/30/2016,2:00 AM,0,0.00
4445114986,4/30/2016,3:00 AM,0,0.00
4445114986,4/30/2016,4:00 AM,0,0.00
4445114986,4/30/2016,5:00 AM,2,0.03
4445114986,4/30/2016,6:00 AM,0,0.00
4445114986,4/30/2016,7:00 AM,0,0.00
4445114986,4/30/2016,8:00 AM,29,0.48
4445114986,4/30/2016,9:00 AM,16,0.27
4445114986,4/30/2016,10:00 AM,4,0.07
4445114986,4/30/2016,11:00 AM,6,0.10
4445114986,4/30/2016,12:00 PM,22,0.37
4445114986,4/30/2016,1:00 PM,22,0.37
4445114986,4/30/2016,2:00 PM,3,0.05
4445114986,4/30/2016,3:00 PM,28,0.47
4445114986,4/30/2016,4:00 PM,26,0.43
4445114986,4/30/2016,5:00 PM,18,0.30
4445114986,4/30/2016,6:00 PM,28,0.47
4445114986,4/30/2016,7:00 PM,33,0.55
4445114986,4/30/2016,8:00 PM,3,0.05
4445114986,4/30/2016,9:00 PM,11,0.18
4445114986,4/30/2016,10:00 PM,17,0.28
4445114986,4/30/2016,11:00 PM,12,0.20
4445114986,5/1/2016,12:00 AM,8,0.13
4445114986,5/1/2016,1:00 AM,1,0.02
4445114986,5/1/2016,2:00 AM,0,0.00
4445114986,5/1/2016,3:00 AM,0,0.00
4445114986,5/1/2016,4:00 AM,0,0.00
4445114986,5/1/2016,5:00 AM,0,0.00
4445114986,5/1/2016,6:00 AM,0,0.00
4445114986,5/1/2016,7:00 AM,3,0.05
4445114986,5/1/2016,8:00 AM,1,0.02
4445114986,5/1/2016,9:00 AM,2,0.03
4445114986,5/1/2016,10:00 AM,1,0.02
4445114986,5/1/2016,11:00 AM,4,0.07
4445114986,5/1/2016,12:00 PM,15,0.25
4445114986,5/1/2016,1:00 PM,39,0.65
4445114986,5/1/2016,2:00 PM,14,0.23
4445114986,5/1/2016,3:00 PM,38,0.63
4445114986,5/1/2016,4:00 PM,9,0.15
4445114986,5/1/2016,5:00 PM,13,0.22
4445114986,5/1/2016,6:00 PM,8,0.13
4445114986,5/1/2016,7:00 PM,26,0.43
4445114986,5/1/2016,8:00 PM,10,0.17
4445114986,5/1/2016,9:00 PM,14,0.23
4445114986,5/1/2016,10:00 PM,24,0.40
4445114986,5/1/2016,11:00 PM,10,0.17
4445114986,5/2/2016,12:00 AM,0,0.00
4445114986,5/2/2016,1:00 AM,3,0.05
4445114986,5/2/2016,2:00 AM,1,0.02
4445114986,5/2/2016,3:00 AM,0,0.00
4445114986,5/2/2016,4:00 AM,2,0.03
4445114986,5/2/2016,5:00 AM,0,0.00
4445114986,5/2/2016,6:00 AM,0,0.00
4445114986,5/2/2016,7:00 AM,0,0.00
4445114986,5/2/2016,8:00 AM,3,0.05
4445114986,5/2/2016,9:00 AM,0,0.00
4445114986,5/2/2016,10:00 AM,1,0.02
4445114986,5/2/2016,11:00 AM,5,0.08
4445114986,5/2/2016,12:00 PM,17,0.28
4445114986,5/2/2016,1:00 PM,14,0.23
4445114986,5/2/2016,2:00 PM,15,0.25
4445114986,5/2/2016,3:00 PM,8,0.13
4445114986,5/2/2016,4:00 PM,12,0.20
4445114986,5/2/2016,5:00 PM,1,0.02
4445114986,5/2/2016,6:00 PM,106,1.77
4445114986,5/2/2016,7:00 PM,18,0.30
